operon_no.	single/multi	strand	start_gene	last_gene	operon_left_cord	operon_right_cord	locus_tag	gene/RNA_type	name_gene	kegg_nomenclature	start_position	last_position	first_gene/in_operon	form	leaderless?	changed
1079		+			6512987	6516696	MSMEG_6451				6514667	6515059		1	N	
1079		+			6512987	6516696	MSMEG_6453				6515062	6516696		1	N	
1080		-			6519757	6526760	MSMEG_6456				6519897	6519757		1	N	
1080		-			6519757	6526760	MSMEG_6458				6522139	6520673		1	N	
1080		-			6519757	6526760	MSMEG_6459				6526760	6522132		1	N	
1082		-			6532853	6539978	MSMEG_6467				6533404	6532853		1	N	
1082		-			6532853	6539978	MSMEG_6468				6534350	6533466		1	N	
1082		-			6532853	6539978	MSMEG_6469				6534834	6534409		1	N	
1082		-			6532853	6539978	MSMEG_6471				6536660	6535287		1	Y	
1082		-			6532853	6539978	MSMEG_6473				6537961	6537143		1	N	
1082		-			6532853	6539978	MSMEG_6474				6539046	6538024		1	N	
1082		-			6532853	6539978	MSMEG_6475				6539543	6539043		1	Y	
1082		-			6532853	6539978	MSMEG_6476				6539978	6539586		1	N	
1085		-			6540573	6554252	MSMEG_6478				6541916	6540573		1	N	
1085		-			6540573	6554252	MSMEG_6479				6543184	6542615		1	Y	
1085		-			6540573	6554252	MSMEG_6481				6544952	6543906		1	N	
1085		-			6540573	6554252	MSMEG_6483				6545705	6544983		1	N	
1085		-			6540573	6554252	MSMEG_6484				6546940	6545699		1	N	
1085		-			6540573	6554252	MSMEG_6485				6547516	6547061		1	Y	
1085		-			6540573	6554252	MSMEG_6486				6548576	6547545		1	N	
1085		-			6540573	6554252	MSMEG_6487				6549669	6548602		1	N	
1085		-			6540573	6554252	MSMEG_6488				6550114	6549677		1	N	
1085		-			6540573	6554252	MSMEG_6489				6551340	6550150		1	N	
1085		-			6540573	6554252	MSMEG_6490				6552680	6551337		1	N	
1085		-			6540573	6554252	MSMEG_6491				6554252	6552753		1	N	
1086		+			6542006	6543909	MSMEG_6480				6542006	6542638		1	N	
1086		+			6542006	6543909	MSMEG_6482				6543238	6543909		1	N	
1089		+			6557421	6559807	MSMEG_6494				6557421	6558251		1	N	
1089		+			6557421	6559807	MSMEG_6495				6558248	6559027		1	N	
1089		+			6557421	6559807	MSMEG_6496				6559046	6559807		1	N	
1090		+			6560975	6565652	MSMEG_6499				6560975	6561772		1	Y	
1090		+			6560975	6565652	MSMEG_6500				6561852	6563714		1	N	
1090		+			6560975	6565652	MSMEG_6502				6563920	6564363		1	Y	
1090		+			6560975	6565652	MSMEG_6504				6564360	6565652		1	N	
1091		+			6567028	6574626	MSMEG_6506				6567028	6567579		1	N	
1091		+			6567028	6574626	MSMEG_6507				6567776	6569893		1	N	
1091		+			6567028	6574626	MSMEG_6508				6570166	6570633		1	N	
1091		+			6567028	6574626	MSMEG_6509				6570630	6571499		1	N	
1091		+			6567028	6574626	MSMEG_6510				6571489	6572292		1	N	
1091		+			6567028	6574626	MSMEG_6511				6572351	6573508		1	N	
1091		+			6567028	6574626	MSMEG_6512				6573517	6574626		1	N	
1092		-			6576690	6579793	MSMEG_6514				6578015	6576690		1	N	
1092		-			6576690	6579793	MSMEG_6515				6579793	6578012		1	Y (1 nt leader)	
1093		+			6580577	6582000	MSMEG_6519				6580577	6581377		1	N	
1093		+			6580577	6582000	MSMEG_6520				6581422	6582000		1	Y	
1094		-			6582005	6585904	MSMEG_6521				6583069	6582005		1	N	
1094		-			6582005	6585904	MSMEG_6522				6583887	6583066		1	N	
1094		-			6582005	6585904	MSMEG_6523				6584744	6583884		1	N	
1094		-			6582005	6585904	MSMEG_6524				6585904	6584753		1	N	
1095		+			6587895	6590283	MSMEG_6528				6587895	6588647		1	N	
1095		+			6587895	6590283	MSMEG_6529				6588644	6589393		1	N	
1095		+			6587895	6590283	MSMEG_6530				6589413	6589988		1	N	
1095		+			6587895	6590283	MSMEG_6531				6589990	6590283		1	N	
1096		+			6594900	6596210	MSMEG_6537				6594900	6595475		1	N	
1096		+			6594900	6596210	MSMEG_6538				6595503	6596210		1	N	
1097		-			6598543	6599987	MSMEG_6541				6598893	6598543		1	N	
1097		-			6598543	6599987	MSMEG_6542				6599987	6598890		1	N	
1098		-			6604992	6611464	MSMEG_6548				6605408	6604992		1	N	
1098		-			6604992	6611464	MSMEG_6549				6606014	6605424		1	N	
1098		-			6604992	6611464	MSMEG_6551				6606516	6606004		1	N	
1098		-			6604992	6611464	MSMEG_6553				6608885	6607155		1	N	
1098		-			6604992	6611464	MSMEG_6554				6611464	6608882		1	N	
1099		+			6612275	6613542	MSMEG_6556				6612275	6612889		1	N	
1099		+			6612275	6613542	MSMEG_6558				6612886	6613542		1	N	
1100		-			6614824	6619743	MSMEG_6560				6615246	6614824		1	N	
1100		-			6614824	6619743	MSMEG_6561				6616469	6615249		1	N	
1100		-			6614824	6619743	MSMEG_6562				6618736	6616478		1	N	
1100		-			6614824	6619743	MSMEG_6563				6619743	6618733		1	N	
1101		-			6622524	6626244	MSMEG_6567				6623729	6622524		1	N	
1101		-			6622524	6626244	MSMEG_6569				6624216	6623722		1	N	
1101		-			6622524	6626244	MSMEG_6570				6625588	6624209		1	N	
1101		-			6622524	6626244	MSMEG_6571				6626244	6625702		1	Y	
1102		+			6631138	6633637	MSMEG_6577				6631138	6632682		1	N	
1102		+			6631138	6633637	MSMEG_6579				6633239	6633637		1	N	
1103		+			6637418	6639872	MSMEG_6584				6637418	6638608		1	Y	
1103		+			6637418	6639872	MSMEG_6585				6638601	6639872		1	N	
1104		+			6646800	6648052	MSMEG_6590				6646800	6647195		1	Y (1 nt leader)	
1104		+			6646800	6648052	MSMEG_6592				6647198	6648052		1	N	
1105		-			6648028	6652369	MSMEG_6591				6649758	6648028		1	N	
1105		-			6648028	6652369	MSMEG_6593				6650522	6649755		1	N	
1105		-			6648028	6652369	MSMEG_6594				6651408	6650515		1	N	
1105		-			6648028	6652369	MSMEG_6595				6652369	6651395		1	N	
1106		-			6657780	6659215	MSMEG_6602				6658817	6657780		1	N	
1106		-			6657780	6659215	MSMEG_6603				6659215	6658820		1	N	
1107		-			6660569	6665364	MSMEG_6606				6661243	6660569		1	N	
1107		-			6660569	6665364	MSMEG_6607				6662100	6661240		1	N	
1107		-			6660569	6665364	MSMEG_6608				6663047	6662097		1	N	
1107		-			6660569	6665364	MSMEG_6609				6663502	6663038		1	N	
1107		-			6660569	6665364	MSMEG_6610				6664352	6663492		1	N	
1107		-			6660569	6665364	MSMEG_6612				6665364	6664363		1	N	
1109		-			6676667	6679242	MSMEG_6623				6677446	6676667		1	N	
1109		-			6676667	6679242	MSMEG_6624				6678007	6677450		1	N	
1109		-			6676667	6679242	MSMEG_6625				6678462	6678040		1	N	
1109		-			6676667	6679242	MSMEG_6626				6679242	6678469		1	N	
1110		-			6681119	6685389	MSMEG_6629				6682018	6681119		1	N	
1110		-			6681119	6685389	MSMEG_6631				6682620	6682015		1	N	
1110		-			6681119	6685389	MSMEG_6632				6684233	6682617		1	N	
1110		-			6681119	6685389	MSMEG_6633				6684538	6684230		1	N	
1110		-			6681119	6685389	MSMEG_6634				6685389	6684526		1	N	
1111		+			6690967	6694457	MSMEG_6641				6690967	6692328		1	N	
1111		+			6690967	6694457	MSMEG_6642				6692329	6693528		1	N	
1111		+			6690967	6694457	MSMEG_6644				6693546	6694457		1	N	
1112		+			6695968	6702911	MSMEG_6645				6695968	6697482		1	N	
1112		+			6695968	6702911	MSMEG_6646				6697479	6698396		1	N	
1112		+			6695968	6702911	MSMEG_6647				6698393	6699523		1	N	
1112		+			6695968	6702911	MSMEG_6648				6699516	6702911		1	N	
1113		-			6717845	6719460	MSMEG_6663				6718588	6717845		1	N	
1113		-			6717845	6719460	MSMEG_6664				6719460	6718615		1	N	
1114		+			6721204	6726183	MSMEG_6668				6721204	6722343		1	N	
1114		+			6721204	6726183	MSMEG_6669				6722340	6723293		1	N	
1114		+			6721204	6726183	MSMEG_6670				6723290	6724114		1	N	
1114		+			6721204	6726183	MSMEG_6671				6724124	6725167		1	N	
1114		+			6721204	6726183	MSMEG_6672				6725164	6726183		1	N	
1115		+			6735247	6740372	MSMEG_6685				6735247	6736599		1	Y	
1115		+			6735247	6740372	MSMEG_6686				6736619	6737812		1	N	
1115		+			6735247	6740372	MSMEG_6687				6737809	6739272		1	N	
1115		+			6735247	6740372	MSMEG_6689				6739269	6740372		1	N	
1116		-			6740365	6746932	MSMEG_6688				6741876	6740365		1	N	
1116		-			6740365	6746932	MSMEG_6690				6742682	6741873		1	N	
1116		-			6740365	6746932	MSMEG_6691				6743425	6742679		1	N	
1116		-			6740365	6746932	MSMEG_6692				6744108	6743389		1	N	
1116		-			6740365	6746932	MSMEG_6693				6745490	6744105		1	N	
1116		-			6740365	6746932	MSMEG_6694				6745684	6745496		1	N	
1116		-			6740365	6746932	MSMEG_6695				6746932	6745730		1	N	
1117		-			6749195	6750798	MSMEG_6699				6750064	6749195		1	N	
1117		-			6749195	6750798	MSMEG_6700				6750798	6750061		1	N	
1118		+			6750984	6755619	MSMEG_6701				6750984	6752480		1	N	
1118		+			6750984	6755619	MSMEG_6702				6752526	6753908		1	N	
1118		+			6750984	6755619	MSMEG_6705				6754873	6755619		1	N	
1119		+			6756549	6759065	MSMEG_6708				6756549	6757454		1	N	
1119		+			6756549	6759065	MSMEG_6709				6757445	6758197		1	N	
1119		+			6756549	6759065	MSMEG_6710				6758217	6759065		1	N	
1120		-			6759120	6762454	MSMEG_6711				6760487	6759120		1	N	
1120		-			6759120	6762454	MSMEG_6712				6761582	6760497		1	N	
1120		-			6759120	6762454	MSMEG_6713				6762454	6761579		1	N	
1121		+			6763271	6768358	MSMEG_6715				6763271	6764110		1	N	
1121		+			6763271	6768358	MSMEG_6717				6764976	6766046		1	N	
1121		+			6763271	6768358	MSMEG_6718				6766137	6767504		1	N	
1121		+			6763271	6768358	MSMEG_6719				6767501	6768358		1	N	
1122		-			6770504	6773889	MSMEG_6723				6771022	6770504		1	N	
1122		-			6770504	6773889	MSMEG_6724				6771791	6771009		1	N	
1122		-			6770504	6773889	MSMEG_6725				6773263	6771788		1	N	
1122		-			6770504	6773889	MSMEG_6726				6773889	6773260		1	N	
1123		+			6774109	6779126	MSMEG_6727				6774109	6775455		1	N	
1123		+			6774109	6779126	MSMEG_6728				6775459	6775947		1	N	
1123		+			6774109	6779126	MSMEG_6730				6776043	6776948		1	N	
1123		+			6774109	6779126	MSMEG_6731				6777839	6778417		1	Y	
1123		+			6774109	6779126	MSMEG_6732				6778536	6779126		1	N	
1125		-			6781284	6783850	MSMEG_6735				6782720	6781284		1	N	
1125		-			6781284	6783850	MSMEG_6736				6783850	6782849		1	N	
1126		+			6788941	6790261	MSMEG_6743				6788941	6789396		1	N	
1126		+			6788941	6790261	MSMEG_6744				6789407	6790261		1	N	
1127		+			6797368	6799461	MSMEG_6753				6797368	6798090		1	Y	
1127		+			6797368	6799461	MSMEG_6754				6798433	6799461		1	N	
1128		-			6800466	6802741	MSMEG_6756				6801983	6800466		1	N	
1128		-			6800466	6802741	MSMEG_6757				6802741	6801980		1	Y	
1129		+			6802924	6806983	MSMEG_6758				6802924	6803739		1	N	
1129		+			6802924	6806983	MSMEG_6759				6803763	6805280		1	N	
1129		+			6802924	6806983	MSMEG_6761				6805277	6806983		1	N	
1130		-			6806973	6807807	MSMEG_6760				6807458	6806973		1	N	
1130		-			6806973	6807807	MSMEG_6762				6807807	6807460		1	N	
1131		-			6809341	6816496	MSMEG_6765				6810183	6809341		1	N	
1131		-			6809341	6816496	MSMEG_6766				6811019	6810183		1	N	
1131		-			6809341	6816496	MSMEG_6767				6816496	6811016		1	N	
1132		+			6822091	6827178	MSMEG_6773				6822091	6823278		1	N	
1132		+			6822091	6827178	MSMEG_6774				6823288	6824070		1	N	
1132		+			6822091	6827178	MSMEG_6775				6824092	6825447		1	N	
1132		+			6822091	6827178	MSMEG_6776				6825514	6826359		1	N	
1132		+			6822091	6827178	MSMEG_6777				6826399	6827178		1	N	
1133		-			6833969	6837840	MSMEG_6785				6834760	6833969		1	N	
1133		-			6833969	6837840	MSMEG_6787				6835211	6834753		1	N	
1133		-			6833969	6837840	MSMEG_6788				6836971	6835256		1	N	
1133		-			6833969	6837840	MSMEG_6789				6837840	6837064		1	N	
1134		+			6838029	6841405	MSMEG_6790				6838029	6838949		1	N	
1134		+			6838029	6841405	MSMEG_6791				6838975	6839937		1	N	
1134		+			6838029	6841405	MSMEG_6792				6840005	6841405		1	N	
1135		-			6847550	6851911	MSMEG_6800				6848200	6847550		1	N	
1135		-			6847550	6851911	MSMEG_6801				6849126	6848197		1	N	
1135		-			6847550	6851911	MSMEG_6802				6849895	6849104		1	N	
1135		-			6847550	6851911	MSMEG_6803				6850911	6849892		1	N	
1135		-			6847550	6851911	MSMEG_6804				6851911	6850913		1	N	
1136		+			6856899	6858855	MSMEG_6808				6856899	6858059		1	N	
1136		+			6856899	6858855	MSMEG_6809				6858052	6858855		1	N	
1137		-			6867601	6869674	MSMEG_6817				6868491	6867601		1	N	
1137		-			6867601	6869674	MSMEG_6818				6869674	6868472		1	N	
1138		+			6883673	6885815	MSMEG_6833				6883673	6884752		1	N	
1138		+			6883673	6885815	MSMEG_6834				6884787	6885815		1	N	
1139		-			6893571	6895931	MSMEG_6844				6894623	6893571		1	N	
1139		-			6893571	6895931	MSMEG_6845				6895931	6894636		1	N	
1140		-			6902305	6906443	MSMEG_6853				6902853	6902305		1	N	
1140		-			6902305	6906443	MSMEG_6854				6904118	6902850		1	N	
1140		-			6902305	6906443	MSMEG_6855				6905010	6904120		1	N	
1140		-			6902305	6906443	MSMEG_6856				6906443	6905010		1	N	
1141		-			6907277	6909201	MSMEG_6858				6908395	6907277		1	N	
1141		-			6907277	6909201	MSMEG_6859				6909201	6908449		1	N	
1142		+			6912890	6916180	MSMEG_6865				6912890	6914365		1	N	
1142		+			6912890	6916180	MSMEG_6866				6914358	6915356		1	N	
1142		+			6912890	6916180	MSMEG_6867				6915356	6916180		1	N	
1143		+			6918823	6921817	MSMEG_6870				6918823	6919647		1	N	
1143		+			6918823	6921817	MSMEG_6871				6919644	6920771		1	N	
1143		+			6918823	6921817	MSMEG_6872				6920768	6921817		1	N	
1144		-			6925321	6930018	MSMEG_6876				6926043	6925321		1	N	
1144		-			6925321	6930018	MSMEG_6877				6926819	6926040		1	N	
1144		-			6925321	6930018	MSMEG_6878				6927790	6926816		1	N	
1144		-			6925321	6930018	MSMEG_6879				6928701	6927790		1	N	
1144		-			6925321	6930018	MSMEG_6880				6930018	6928729		1	N	
1145		-			6935806	6936968	MSMEG_6888				6936627	6935806		1	N	
1145		-			6935806	6936968	MSMEG_6889				6936968	6936660		1	N	
1146		-			6937984	6948579	MSMEG_6892				6941058	6937984		1	N	
1146		-			6937984	6948579	MSMEG_6894				6942043	6941588		1	N	
1146		-			6937984	6948579	MSMEG_6895				6942316	6942062		1	N	
1146		-			6937984	6948579	MSMEG_6896				6942851	6942354		1	N	
1146		-			6937984	6948579	MSMEG_6897				6943196	6942924		1	N	
1146		-			6937984	6948579	MSMEG_6899				6945618	6943954		1	N	
1146		-			6937984	6948579	MSMEG_6900				6947972	6945615		1	N	
1146		-			6937984	6948579	MSMEG_6901				6948522	6948091		1	Y	
1148		+			6948592	6956996	MSMEG_6902				6948592	6949461		1	Y	
1148		+			6948592	6956996	MSMEG_6903				6949596	6950150		1	N	
1148		+			6948592	6956996	MSMEG_6904				6950228	6951319		1	N	
1148		+			6948592	6956996	MSMEG_6906				6951391	6952305		1	Y	
1148		+			6948592	6956996	MSMEG_6907				6952349	6953122		1	N	
1148		+			6948592	6956996	MSMEG_6908				6953210	6953875		1	N	
1148		+			6948592	6956996	MSMEG_6909				6953922	6955694		1	Y	
1148		+			6948592	6956996	MSMEG_6911				6955694	6956431		1	N	
1148		+			6948592	6956996	MSMEG_6913				6956496	6956996		1	Y	
1149		-			6957005	6961933	MSMEG_6914				6958345	6957005		1	Y (1 nt leader)	
1149		-			6957005	6961933	MSMEG_6917				6961933	6959072		1	Y	
1150		+			6962147	6966345	MSMEG_6919				6962147	6963091		1	N	
1150		+			6962147	6966345	MSMEG_6920				6963161	6963529		1	N	
1150		+			6962147	6966345	MSMEG_6922				6964262	6965557		1	N	
1150		+			6962147	6966345	MSMEG_6923				6965572	6966345		1	N	
1152		-			6966439	6968397	MSMEG_6925				6966936	6966439		1	N	
1152		-			6966439	6968397	MSMEG_6926				6968397	6966955		1	Y	
1153		+			6968482	6979595	MSMEG_6927				6968482	6969375		1	Y	
1153		+			6968482	6979595	MSMEG_6928				6969396	6971798		1	N	
1153		+			6968482	6979595	MSMEG_6929				6971795	6975445		1	N	
1153		+			6968482	6979595	MSMEG_6931				6975546	6976172		1	N	
1153		+			6968482	6979595	MSMEG_6932				6976123	6976860		1	Y (1 nt leader)	
1153		+			6968482	6979595	MSMEG_6933				6976965	6977900		1	N	
1153		+			6968482	6979595	MSMEG_6934				6977934	6978266		1	N	
1153		+			6968482	6979595	MSMEG_6935				6978405	6979595		1	N	
1155		-			6979641	6986086	MSMEG_6936				6980393	6979641		1	N	
1155		-			6979641	6986086	MSMEG_6938				6981687	6980632		1	N	
1155		-			6979641	6986086	MSMEG_6939				6982718	6981747		1	N	
1155		-			6979641	6986086	MSMEG_6940				6983428	6982721		1	N	
1155		-			6979641	6986086	MSMEG_6941				6984043	6983492		1	N	
1155		-			6979641	6986086	MSMEG_6942				6985182	6984079		1	N	
1155		-			6979641	6986086	MSMEG_6944				6985522	6985175		1	N	
1155		-			6979641	6986086	MSMEG_6945				6985890	6985519		1	N	
1155		-			6979641	6986086	MSMEG_6946				6986086	6985943		1	N	
#N/A		+			#N/A	#N/A	MSMEG_0008				10072	10148		1	N	
#N/A		+			#N/A	#N/A	MSMEG_0009				10184	10276		1	N	
#N/A		+			#N/A	#N/A	MSMEG_0010				10293	10368		1	N	
#N/A		+			#N/A	#N/A	MSMEG_0013				12272	13301		1	N	
#N/A		+			#N/A	#N/A	MSMEG_0015				13310	14140		1	N	
#N/A		-			#N/A	#N/A	MSMEG_0014				15098	14130		1	N	
#N/A		-			#N/A	#N/A	MSMEG_0020				42636	41689		1	N	
#N/A		+			#N/A	#N/A	MSMEG_0021				42944	43354		1	N	
#N/A		+			#N/A	#N/A	MSMEG_0022				43366	44688		1	N	
#N/A		+			#N/A	#N/A	MSMEG_0024				45223	45750		1	Y	
#N/A		-			#N/A	#N/A	MSMEG_0036				58140	58033		1	N	
#N/A		+			#N/A	#N/A	MSMEG_0037				58144	58226		1	N	
#N/A		+			#N/A	#N/A	MSMEG_0038				58186	58648		1	N	
#N/A		+			#N/A	#N/A	MSMEG_0042				59900	60463		1	Y	
#N/A		-			#N/A	#N/A	MSMEG_0043				61264	60479		1	Y	
#N/A		-			#N/A	#N/A	MSMEG_0047				68117	67182		1	N	
#N/A		+			#N/A	#N/A	MSMEG_0048				68264	68767		1	N	
#N/A		-			#N/A	#N/A	MSMEG_0049				69734	68769		1	N	
#N/A		-			#N/A	#N/A	MSMEG_0051				70527	70234		1	N	
#N/A		+			#N/A	#N/A	MSMEG_0054				71738	72823		1	N	
#N/A		-			#N/A	#N/A	MSMEG_0053				74208	72820		1	N	
#N/A		+			#N/A	#N/A	MSMEG_0055				74600	76177		1	N	
#N/A		+			#N/A	#N/A	MSMEG_0056				76213	76530		1	N	
#N/A		+			#N/A	#N/A	MSMEG_0069				91173	91874		1	N	
#N/A		+			#N/A	#N/A	MSMEG_0070				92737	93072		1	N	
#N/A		+			#N/A	#N/A	MSMEG_0071				93072	95339		1	N	
#N/A		-			#N/A	#N/A	MSMEG_0072				96300	95440		1	N	
#N/A		+			#N/A	#N/A	MSMEG_0074				96469	97935		1	N	
#N/A		-			#N/A	#N/A	MSMEG_0073				99105	97891		1	Y	
#N/A		+			#N/A	#N/A	MSMEG_0075				99229	99585		1	N	
#N/A		+			#N/A	#N/A	MSMEG_0076				99798	101360		1	N	
#N/A		-			#N/A	#N/A	MSMEG_0077				102093	101776		1	N	
#N/A		-			#N/A	#N/A	MSMEG_0078				102702	102127		1	N	
#N/A		-			#N/A	#N/A	MSMEG_0079				103682	102936		1	N	
#N/A		-			#N/A	#N/A	MSMEG_0094				120057	119878		1	N	
#N/A		+			#N/A	#N/A	MSMEG_0101				123311	123865		1	N	
#N/A		-			#N/A	#N/A	MSMEG_0107				131527	129926		1	N	
#N/A		-			#N/A	#N/A	MSMEG_0111				136787	135783		1	Y	
#N/A		-			#N/A	#N/A	MSMEG_0112				136912	136796		1	N	
#N/A		-			#N/A	#N/A	MSMEG_0115				140287	139607		1	N	
#N/A		-			#N/A	#N/A	MSMEG_0117				141147	140284		1	N	
#N/A		+			#N/A	#N/A	MSMEG_0118				141232	141732		1	N	
#N/A		-			#N/A	#N/A	MSMEG_0119				141850	141740		1	Y	
#N/A		-			#N/A	#N/A	MSMEG_0130				151123	150431		1	N	
#N/A		-			#N/A	#N/A	MSMEG_0144				168477	166609		1	N	
#N/A		-			#N/A	#N/A	MSMEG_0146				169361	168543		1	Y	
#N/A		-			#N/A	#N/A	MSMEG_0147				170333	169419		1	N	
#N/A		-			#N/A	#N/A	MSMEG_0148				170996	170367		1	N	
#N/A		-			#N/A	#N/A	MSMEG_0149				172504	171077		1	N	
#N/A		-			#N/A	#N/A	MSMEG_0155				178524	178054		1	N	
#N/A		+			#N/A	#N/A	MSMEG_0162				187782	188006		1	N	
#N/A		-			#N/A	#N/A	MSMEG_0163				188381	188070		1	N	
#N/A		-			#N/A	#N/A	MSMEG_0164				189770	188427		1	N	
#N/A		+			#N/A	#N/A	MSMEG_0165				189944	190786		1	N	
#N/A		-			#N/A	#N/A	MSMEG_0166				191545	190817		1	N	
#N/A		-			#N/A	#N/A	MSMEG_0167				193149	191746		1	N	
#N/A		-			#N/A	#N/A	MSMEG_0169				195203	195087		1	N	
#N/A		+			#N/A	#N/A	MSMEG_0171				196658	197587		1	N	
#N/A		-			#N/A	#N/A	MSMEG_0172				198190	197588		1	N	
#N/A		-			#N/A	#N/A	MSMEG_0173				198691	198371		1	N	
#N/A		-			#N/A	#N/A	MSMEG_0174				199059	198688		1	N	
#N/A		+			#N/A	#N/A	MSMEG_0175				199157	200293		1	N	
#N/A		-			#N/A	#N/A	MSMEG_0179				203547	202876		1	N	
#N/A		-			#N/A	#N/A	MSMEG_0180				204173	203664		1	Y	
#N/A		+			#N/A	#N/A	MSMEG_0181				204225	205163		1	N	
#N/A		+			#N/A	#N/A	MSMEG_0182				205190	206347		1	N	
#N/A		+			#N/A	#N/A	MSMEG_0184				206362	208134		1	N	
#N/A		+			#N/A	#N/A	MSMEG_0188				212103	212558		1	N	
#N/A		-			#N/A	#N/A	MSMEG_0187				213024	212548		1	N	
#N/A		-			#N/A	#N/A	MSMEG_0194				219423	218725		1	N	
#N/A		-			#N/A	#N/A	MSMEG_0197				222793	222149		1	N	
#N/A		-			#N/A	#N/A	MSMEG_0198				223936	222803		1	N	
#N/A		+			#N/A	#N/A	MSMEG_0199				223997	224775		1	N	
#N/A		+			#N/A	#N/A	MSMEG_0200				225160	227712		1	N	
#N/A		+			#N/A	#N/A	MSMEG_0202				227950	229272		1	N	
#N/A		-			#N/A	#N/A	MSMEG_0201				228231	227725		1	N	
#N/A		-			#N/A	#N/A	MSMEG_0203				229981	229280		1	N	
#N/A		+			#N/A	#N/A	MSMEG_0204				230210	232255		1	N	
#N/A		-			#N/A	#N/A	MSMEG_0205				232667	232344		1	N	
#N/A		+			#N/A	#N/A	MSMEG_0207				232728	233168		1	N	
#N/A		-			#N/A	#N/A	MSMEG_0206				235296	233161		1	N	
#N/A		-			#N/A	#N/A	MSMEG_0210				237149	236061		1	N	
#N/A		+			#N/A	#N/A	MSMEG_0216				242621	243397		1	Y	
#N/A		+			#N/A	#N/A	MSMEG_0218				244773	245267		1	N	
#N/A		+			#N/A	#N/A	MSMEG_0227				253688	254257		1	N	
#N/A		+			#N/A	#N/A	MSMEG_0228				254330	257482		1	N	
#N/A		-			#N/A	#N/A	MSMEG_0229				259288	257573		1	Y	
#N/A		-			#N/A	#N/A	MSMEG_0231				259990	259691		1	Y	
#N/A		-			#N/A	#N/A	MSMEG_0234				264543	262543		1	Y	
#N/A		+			#N/A	#N/A	MSMEG_0237				266047	267453		1	N	
#N/A		+			#N/A	#N/A	MSMEG_0242				273263	273844		1	N	
#N/A		-			#N/A	#N/A	MSMEG_0245				276869	276501		1	N	
#N/A		-			#N/A	#N/A	MSMEG_0247				278070	276856		1	N	
#N/A		-			#N/A	#N/A	MSMEG_0248				279161	278070		1	Y	
#N/A		+			#N/A	#N/A	MSMEG_0249				279235	280374		1	N	
#N/A		+			#N/A	#N/A	MSMEG_0256				289749	290651		1	N	
#N/A		-			#N/A	#N/A	MSMEG_0258				293794	293084		1	N	
#N/A		+			#N/A	#N/A	MSMEG_0264				298158	299276		1	N	
#N/A		+			#N/A	#N/A	MSMEG_0266				299314	300771		1	N	
#N/A		-			#N/A	#N/A	MSMEG_0265				301390	300761		1	N	
#N/A		+			#N/A	#N/A	MSMEG_0267				301478	302494		1	N	
#N/A		+			#N/A	#N/A	MSMEG_0279				310563	312098		1	N	
#N/A		-			#N/A	#N/A	MSMEG_0278				312322	312095		1	N	
#N/A		-			#N/A	#N/A	MSMEG_0280				313258	312359		1	N	
#N/A		+			#N/A	#N/A	MSMEG_0282				314913	315233		1	N	
#N/A		-			#N/A	#N/A	MSMEG_0284				316854	316060		1	N	
#N/A		-			#N/A	#N/A	MSMEG_0285				317453	316851		1	N	
#N/A		+			#N/A	#N/A	MSMEG_0288				318960	320069		1	N	
#N/A		+			#N/A	#N/A	MSMEG_0300				330792	331799		1	N	
#N/A		-			#N/A	#N/A	MSMEG_0301				333170	331803		1	N	
#N/A		+			#N/A	#N/A	MSMEG_0303				333272	334264		1	N	
#N/A		-			#N/A	#N/A	MSMEG_0309				341904	340411		1	N	
#N/A		-			#N/A	#N/A	MSMEG_0310				342714	341951		1	Y	
#N/A		+			#N/A	#N/A	MSMEG_0311				342748	343923		1	Y (1 nt leader)	
#N/A		+			#N/A	#N/A	MSMEG_0316				348060	349247		1	N	
#N/A		+			#N/A	#N/A	MSMEG_0319				352236	353429		1	Y	
#N/A		-			#N/A	#N/A	MSMEG_0321				358708	355916		1	N	
#N/A		-			#N/A	#N/A	MSMEG_0322				359046	358764		1	N	
#N/A		-			#N/A	#N/A	MSMEG_0323				360470	359235		1	N	
#N/A		+			#N/A	#N/A	MSMEG_0328				364857	365306		1	N	
#N/A		-			#N/A	#N/A	MSMEG_0341				380174	379158		1	N	
#N/A		-			#N/A	#N/A	MSMEG_0342				381053	380208		1	N	
#N/A		-			#N/A	#N/A	MSMEG_0343				381809	381177		1	N	
#N/A		-			#N/A	#N/A	MSMEG_0356				393897	393601		1	N	
#N/A		+			#N/A	#N/A	MSMEG_0357				394013	395614		1	N	
#N/A		+			#N/A	#N/A	MSMEG_0358				395654	396616		1	N	
#N/A		+			#N/A	#N/A	MSMEG_0361				401448	402611		1	Y	
#N/A		-			#N/A	#N/A	MSMEG_0362				403786	402623		1	N	
#N/A		+			#N/A	#N/A	MSMEG_0363				403864	404502		1	N	
#N/A		+			#N/A	#N/A	MSMEG_0364				404569	404868		1	Y	
#N/A		-			#N/A	#N/A	MSMEG_0367				408355	407282		1	N	
#N/A		+			#N/A	#N/A	MSMEG_0373				416355	417653		1	Y	
#N/A		-			#N/A	#N/A	MSMEG_0374				420065	418197		1	N	
#N/A		-			#N/A	#N/A	MSMEG_0375				421805	420213		1	N	
#N/A		-			#N/A	#N/A	MSMEG_0392				443201	441687		1	N	
#N/A		+			#N/A	#N/A	MSMEG_0395				444662	444796		1	N	
